1.92e+02,3.18e+01,1.68e+02,1.68e+02,4.07e+02,7.00e+00,3.00e+00
3.84e+02,4.74e+01,2.70e+02,2.70e+02,4.42e+02,7.00e+00,2.00e+00
5.76e+02,1.64e+02,3.04e+02,3.04e+02,4.01e+02,7.00e+00,2.00e+00
7.68e+02,1.53e+02,2.77e+02,3.04e+02,4.01e+02,7.00e+00,2.00e+00
9.60e+02,1.78e+02,2.80e+02,3.04e+02,4.01e+02,7.00e+00,2.00e+00
1.15e+03,1.53e+02,2.72e+02,3.04e+02,4.01e+02,8.00e+00,3.00e+00
1.34e+03,1.52e+02,3.02e+02,3.04e+02,4.01e+02,8.00e+00,3.00e+00
1.54e+03,1.71e+02,3.11e+02,3.11e+02,4.29e+02,7.00e+00,2.00e+00
1.73e+03,1.65e+02,2.64e+02,3.11e+02,4.29e+02,8.00e+00,2.00e+00
