3.41e+01,5.99e+01,4.00e+00,1.28e+01,1.28e+01,0.00e+00,1.64e+02,4.11e+02,2.00e+00,1.53e+02,3.91e+02,2.00e+00,1.78e+02,4.34e+02,2.00e+00,1.53e+02,3.75e+02,2.00e+00,1.52e+02,4.10e+02,2.00e+00,1.71e+02,4.06e+02,2.00e+00,1.65e+02,4.30e+02,2.00e+00
4.20e+01,1.01e+02,2.00e+00,1.28e+01,1.28e+01,0.00e+00,1.64e+02,4.11e+02,2.00e+00,1.53e+02,3.91e+02,2.00e+00,1.78e+02,4.34e+02,2.00e+00,1.53e+02,3.75e+02,2.00e+00,2.27e+02,3.60e+02,3.00e+00,1.71e+02,4.06e+02,2.00e+00,1.65e+02,4.30e+02,2.00e+00
5.92e+01,1.74e+02,4.00e+00,1.17e+02,2.49e+02,3.00e+00,1.64e+02,4.11e+02,2.00e+00,1.53e+02,3.91e+02,2.00e+00,1.78e+02,4.34e+02,2.00e+00,1.53e+02,3.75e+02,2.00e+00,1.52e+02,4.10e+02,2.00e+00,1.71e+02,4.06e+02,2.00e+00,1.65e+02,4.30e+02,2.00e+00
3.53e+01,6.36e+01,4.00e+00,1.17e+02,2.49e+02,3.00e+00,1.64e+02,4.11e+02,2.00e+00,1.53e+02,3.91e+02,2.00e+00,1.78e+02,4.34e+02,2.00e+00,1.53e+02,3.75e+02,2.00e+00,1.52e+02,4.10e+02,2.00e+00,1.71e+02,4.06e+02,2.00e+00,1.65e+02,4.30e+02,2.00e+00
3.18e+01,5.82e+01,3.00e+00,5.30e+01,1.90e+02,2.00e+00,1.64e+02,4.11e+02,2.00e+00,1.53e+02,3.91e+02,2.00e+00,1.78e+02,4.34e+02,2.00e+00,1.53e+02,3.75e+02,2.00e+00,1.52e+02,4.10e+02,2.00e+00,1.71e+02,4.06e+02,2.00e+00,1.65e+02,4.30e+02,2.00e+00
1.88e+01,4.99e+01,1.00e+00,5.30e+01,1.90e+02,2.00e+00,1.64e+02,4.11e+02,2.00e+00,1.53e+02,3.91e+02,2.00e+00,1.78e+02,4.34e+02,2.00e+00,1.53e+02,3.75e+02,2.00e+00,1.52e+02,4.10e+02,2.00e+00,1.71e+02,4.06e+02,2.00e+00,1.65e+02,4.30e+02,2.00e+00
1.68e+02,4.07e+02,2.00e+00,1.28e+01,1.28e+01,0.00e+00,1.64e+02,4.11e+02,2.00e+00,1.53e+02,3.91e+02,2.00e+00,1.78e+02,4.34e+02,2.00e+00,1.53e+02,3.75e+02,2.00e+00,1.52e+02,4.10e+02,2.00e+00,1.71e+02,4.06e+02,2.00e+00,1.65e+02,4.30e+02,2.00e+00
2.58e+01,5.17e+01,4.00e+00,5.30e+01,1.90e+02,2.00e+00,1.64e+02,4.11e+02,2.00e+00,1.53e+02,3.91e+02,2.00e+00,1.78e+02,4.34e+02,2.00e+00,1.53e+02,3.75e+02,2.00e+00,1.52e+02,4.10e+02,2.00e+00,1.71e+02,4.06e+02,2.00e+00,1.65e+02,4.30e+02,2.00e+00
1.82e+01,1.82e+01,0.00e+00,5.30e+01,1.90e+02,2.00e+00,1.64e+02,4.11e+02,2.00e+00,1.53e+02,3.91e+02,2.00e+00,1.78e+02,4.34e+02,2.00e+00,1.53e+02,3.75e+02,2.00e+00,1.52e+02,4.10e+02,2.00e+00,1.71e+02,4.06e+02,2.00e+00,1.65e+02,4.30e+02,2.00e+00
1.06e+01,1.33e+01,2.00e+00,1.08e+01,1.63e+01,1.00e+00,1.64e+02,4.11e+02,2.00e+00,1.53e+02,3.91e+02,2.00e+00,1.78e+02,4.34e+02,2.00e+00,1.53e+02,3.75e+02,2.00e+00,1.52e+02,4.10e+02,2.00e+00,1.71e+02,4.06e+02,2.00e+00,1.65e+02,4.30e+02,2.00e+00
3.23e+01,5.95e+01,3.00e+00,8.80e+01,2.29e+02,3.00e+00,1.64e+02,4.11e+02,2.00e+00,1.53e+02,3.91e+02,2.00e+00,1.78e+02,4.34e+02,2.00e+00,1.53e+02,3.75e+02,2.00e+00,1.52e+02,4.10e+02,2.00e+00,1.71e+02,4.06e+02,2.00e+00,1.65e+02,4.30e+02,2.00e+00
5.92e+01,1.74e+02,4.00e+00,4.52e+01,9.12e+01,2.00e+00,1.64e+02,4.11e+02,2.00e+00,1.53e+02,3.91e+02,2.00e+00,1.78e+02,4.34e+02,2.00e+00,1.53e+02,3.75e+02,2.00e+00,1.52e+02,4.10e+02,2.00e+00,1.71e+02,4.06e+02,2.00e+00,1.65e+02,4.30e+02,2.00e+00
3.53e+01,6.36e+01,4.00e+00,4.52e+01,9.12e+01,2.00e+00,1.64e+02,4.11e+02,2.00e+00,1.53e+02,3.91e+02,2.00e+00,1.78e+02,4.34e+02,2.00e+00,1.53e+02,3.75e+02,2.00e+00,1.52e+02,4.10e+02,2.00e+00,1.71e+02,4.06e+02,2.00e+00,1.65e+02,4.30e+02,2.00e+00
4.20e+01,1.01e+02,2.00e+00,4.52e+01,9.12e+01,2.00e+00,1.64e+02,4.11e+02,2.00e+00,1.53e+02,3.91e+02,2.00e+00,1.78e+02,4.34e+02,2.00e+00,1.53e+02,3.75e+02,2.00e+00,1.52e+02,4.10e+02,2.00e+00,1.71e+02,4.06e+02,2.00e+00,1.65e+02,4.30e+02,2.00e+00
1.01e+01,1.57e+01,3.00e+00,4.52e+01,9.12e+01,2.00e+00,1.64e+02,4.11e+02,2.00e+00,1.53e+02,3.91e+02,2.00e+00,1.78e+02,4.34e+02,2.00e+00,1.53e+02,3.75e+02,2.00e+00,1.52e+02,4.10e+02,2.00e+00,1.71e+02,4.06e+02,2.00e+00,1.65e+02,4.30e+02,2.00e+00
5.60e+00,1.18e+01,4.00e+00,4.52e+01,9.12e+01,2.00e+00,1.64e+02,4.11e+02,2.00e+00,1.53e+02,3.91e+02,2.00e+00,1.78e+02,4.34e+02,2.00e+00,1.53e+02,3.75e+02,2.00e+00,1.52e+02,4.10e+02,2.00e+00,1.71e+02,4.06e+02,2.00e+00,1.65e+02,4.30e+02,2.00e+00
3.68e+01,6.85e+01,4.00e+00,1.06e+01,1.46e+01,1.00e+00,1.64e+02,4.11e+02,2.00e+00,1.53e+02,3.91e+02,2.00e+00,1.78e+02,4.34e+02,2.00e+00,1.53e+02,3.75e+02,2.00e+00,1.52e+02,4.10e+02,2.00e+00,1.71e+02,4.06e+02,2.00e+00,1.65e+02,4.30e+02,2.00e+00
5.62e+00,1.18e+01,3.00e+00,3.79e+01,1.02e+02,4.00e+00,1.64e+02,4.11e+02,2.00e+00,1.53e+02,3.91e+02,2.00e+00,1.78e+02,4.34e+02,2.00e+00,1.53e+02,3.75e+02,2.00e+00,1.52e+02,4.10e+02,2.00e+00,1.71e+02,4.06e+02,2.00e+00,1.65e+02,4.30e+02,2.00e+00
3.45e+01,6.00e+01,4.00e+00,3.79e+01,1.02e+02,4.00e+00,1.46e+02,4.16e+02,3.00e+00,1.53e+02,3.91e+02,2.00e+00,1.78e+02,4.34e+02,2.00e+00,1.53e+02,3.75e+02,2.00e+00,1.52e+02,4.10e+02,2.00e+00,1.71e+02,4.06e+02,2.00e+00,1.65e+02,4.30e+02,2.00e+00
7.60e+01,2.50e+02,2.00e+00,2.52e+01,5.16e+01,2.00e+00,1.46e+02,4.16e+02,3.00e+00,1.53e+02,3.91e+02,2.00e+00,1.78e+02,4.34e+02,2.00e+00,1.53e+02,3.75e+02,2.00e+00,1.52e+02,4.10e+02,2.00e+00,1.71e+02,4.06e+02,2.00e+00,1.65e+02,4.30e+02,2.00e+00
3.00e+01,6.04e+01,2.00e+00,8.95e+01,1.96e+02,4.00e+00,2.61e+02,4.43e+02,3.00e+00,1.53e+02,3.91e+02,2.00e+00,1.35e+01,1.88e+01,3.00e+00,1.04e+01,1.32e+01,4.00e+00,1.15e+01,1.53e+01,6.00e+00,1.40e+02,3.51e+02,3.00e+00,1.65e+02,4.30e+02,2.00e+00
3.66e+01,6.69e+01,3.00e+00,1.82e+01,4.80e+01,2.00e+00,4.11e+01,7.79e+01,3.00e+00,1.53e+02,3.91e+02,2.00e+00,1.78e+02,4.34e+02,2.00e+00,2.44e+02,4.07e+02,4.00e+00,2.23e+02,4.18e+02,4.00e+00,4.17e+01,8.31e+01,3.00e+00,3.34e+01,5.31e+01,3.00e+00
3.20e+01,5.93e+01,4.00e+00,5.30e+01,1.90e+02,2.00e+00,1.64e+02,4.11e+02,2.00e+00,1.53e+01,4.07e+01,3.00e+00,1.07e+02,3.32e+02,3.00e+00,3.18e+01,8.79e+01,3.00e+00,1.11e+01,1.55e+01,3.00e+00,1.71e+02,4.06e+02,2.00e+00,1.65e+02,4.30e+02,2.00e+00
3.68e+01,6.85e+01,4.00e+00,1.66e+02,4.49e+02,2.00e+00,4.09e+01,7.76e+01,4.00e+00,1.53e+02,3.91e+02,2.00e+00,1.78e+02,4.34e+02,2.00e+00,4.39e+01,7.79e+01,3.00e+00,1.52e+02,4.10e+02,2.00e+00,9.45e+01,2.79e+02,4.00e+00,1.03e+02,4.30e+02,3.00e+00
3.18e+01,5.82e+01,3.00e+00,1.28e+01,1.28e+01,0.00e+00,5.17e+01,1.32e+02,3.00e+00,1.01e+01,1.30e+01,3.00e+00,1.98e+02,3.97e+02,4.00e+00,4.39e+01,7.79e+01,3.00e+00,5.22e+00,9.57e+00,2.00e+00,1.71e+02,4.06e+02,2.00e+00,2.39e+02,4.24e+02,5.00e+00
5.60e+00,1.18e+01,4.00e+00,1.66e+02,4.49e+02,2.00e+00,1.64e+02,4.11e+02,2.00e+00,1.53e+02,3.91e+02,2.00e+00,1.32e+02,4.18e+02,3.00e+00,1.53e+02,3.75e+02,2.00e+00,6.31e+00,1.21e+01,3.00e+00,1.71e+02,4.06e+02,2.00e+00,1.65e+02,4.30e+02,2.00e+00
3.22e+01,6.25e+01,5.00e+00,5.30e+01,1.90e+02,2.00e+00,1.64e+02,4.11e+02,2.00e+00,1.53e+02,3.91e+02,2.00e+00,1.78e+02,4.34e+02,2.00e+00,3.18e+01,8.79e+01,3.00e+00,1.96e+02,4.04e+02,4.00e+00,1.71e+02,4.06e+02,2.00e+00,1.49e+01,2.44e+01,3.00e+00
4.89e+01,1.15e+02,4.00e+00,1.66e+02,4.49e+02,2.00e+00,6.69e+01,3.55e+02,4.00e+00,1.53e+02,3.91e+02,2.00e+00,1.78e+02,4.34e+02,2.00e+00,1.40e+02,3.67e+02,3.00e+00,1.52e+02,4.10e+02,2.00e+00,1.71e+02,4.06e+02,2.00e+00,9.94e+01,3.71e+02,3.00e+00
1.78e+01,3.25e+01,3.00e+00,6.25e+00,1.24e+01,2.00e+00,1.06e+01,1.90e+01,3.00e+00,2.38e+01,8.50e+01,3.00e+00,1.78e+02,4.34e+02,2.00e+00,5.64e+01,1.51e+02,4.00e+00,6.45e+01,1.78e+02,6.00e+00,1.10e+01,1.36e+01,3.00e+00,1.22e+02,2.51e+02,2.00e+00
7.60e+00,1.22e+01,2.00e+00,1.28e+01,1.28e+01,0.00e+00,1.64e+02,4.11e+02,2.00e+00,1.53e+02,3.91e+02,2.00e+00,1.78e+02,4.34e+02,2.00e+00,1.53e+02,3.75e+02,2.00e+00,2.75e+02,4.26e+02,6.00e+00,1.71e+02,4.06e+02,2.00e+00,1.32e+01,1.46e+01,3.00e+00
3.56e+01,8.69e+01,4.00e+00,1.51e+02,4.11e+02,3.00e+00,1.14e+02,3.77e+02,3.00e+00,1.11e+01,1.46e+01,2.00e+00,6.92e+00,1.32e+01,3.00e+00,7.31e+00,1.76e+01,3.00e+00,1.27e+01,1.81e+01,3.00e+00,6.52e+01,1.17e+02,5.00e+00,1.61e+01,3.94e+01,3.00e+00
3.30e+01,5.84e+01,3.00e+00,2.61e+01,6.59e+01,1.00e+00,1.09e+01,1.38e+01,3.00e+00,1.53e+02,3.91e+02,2.00e+00,1.78e+02,4.34e+02,2.00e+00,1.53e+02,3.75e+02,2.00e+00,9.05e+00,1.56e+01,3.00e+00,1.12e+01,2.15e+01,3.00e+00,1.65e+02,4.30e+02,2.00e+00
3.18e+01,5.81e+01,5.00e+00,1.11e+01,1.57e+01,2.00e+00,1.64e+02,4.11e+02,2.00e+00,1.53e+02,3.91e+02,2.00e+00,1.35e+01,1.88e+01,3.00e+00,2.02e+01,6.87e+01,4.00e+00,1.13e+02,3.94e+02,3.00e+00,1.71e+02,4.06e+02,2.00e+00,7.47e+01,9.34e+01,4.00e+00
7.60e+00,1.22e+01,2.00e+00,6.07e+00,9.81e+00,3.00e+00,7.91e+01,8.87e+01,4.00e+00,1.53e+02,3.91e+02,2.00e+00,9.47e+00,1.27e+01,3.00e+00,1.53e+02,3.75e+02,2.00e+00,1.52e+02,4.10e+02,2.00e+00,1.71e+02,4.06e+02,2.00e+00,1.21e+02,3.71e+02,4.00e+00
7.60e+01,2.50e+02,2.00e+00,7.10e+01,2.78e+02,3.00e+00,1.64e+02,4.11e+02,2.00e+00,1.04e+01,3.16e+01,3.00e+00,1.78e+02,4.34e+02,2.00e+00,1.07e+01,1.35e+01,3.00e+00,1.16e+01,1.96e+01,3.00e+00,1.10e+01,1.31e+01,3.00e+00,5.23e+01,1.33e+02,3.00e+00
3.30e+01,5.84e+01,3.00e+00,9.55e+00,1.66e+01,3.00e+00,8.01e+01,3.57e+02,3.00e+00,1.53e+01,4.07e+01,3.00e+00,3.16e+01,6.88e+01,4.00e+00,3.32e+01,1.34e+02,3.00e+00,9.86e+00,1.53e+01,3.00e+00,1.71e+02,4.06e+02,2.00e+00,1.85e+02,3.03e+02,4.00e+00
3.68e+01,6.85e+01,4.00e+00,5.77e+01,2.36e+02,1.00e+00,1.50e+02,4.35e+02,3.00e+00,1.53e+02,3.91e+02,2.00e+00,1.18e+01,1.54e+01,3.00e+00,1.53e+02,3.75e+02,2.00e+00,1.92e+02,3.97e+02,5.00e+00,1.71e+02,4.06e+02,2.00e+00,7.61e+00,1.28e+01,2.00e+00
9.88e+00,1.73e+01,3.00e+00,1.28e+01,1.28e+01,0.00e+00,1.64e+02,4.11e+02,2.00e+00,1.53e+02,3.91e+02,2.00e+00,6.21e+00,1.12e+01,2.00e+00,2.02e+02,3.35e+02,4.00e+00,4.46e+01,8.44e+01,3.00e+00,1.71e+02,4.06e+02,2.00e+00,1.65e+02,4.30e+02,2.00e+00
2.58e+01,5.17e+01,4.00e+00,1.66e+02,4.49e+02,2.00e+00,1.64e+02,4.11e+02,2.00e+00,1.15e+02,3.67e+02,3.00e+00,1.08e+01,1.32e+01,3.00e+00,1.08e+02,3.75e+02,5.00e+00,1.52e+02,4.10e+02,2.00e+00,2.04e+02,4.57e+02,3.00e+00,2.63e+02,3.72e+02,7.00e+00
3.30e+01,5.84e+01,3.00e+00,5.77e+01,2.36e+02,1.00e+00,1.64e+02,4.11e+02,2.00e+00,1.53e+02,3.91e+02,2.00e+00,1.78e+02,4.34e+02,2.00e+00,1.53e+02,3.75e+02,2.00e+00,9.41e+01,1.65e+02,3.00e+00,1.71e+02,4.06e+02,2.00e+00,8.32e+00,1.27e+01,5.00e+00
3.32e+01,6.18e+01,2.00e+00,2.61e+01,6.59e+01,1.00e+00,1.64e+02,4.11e+02,2.00e+00,1.65e+01,3.22e+01,3.00e+00,2.78e+02,4.29e+02,4.00e+00,2.12e+02,3.84e+02,5.00e+00,1.52e+02,4.10e+02,2.00e+00,1.44e+02,4.32e+02,3.00e+00,1.65e+02,4.30e+02,2.00e+00
1.06e+01,1.33e+01,2.00e+00,6.09e+00,1.01e+01,4.00e+00,5.73e+00,7.98e+00,3.00e+00,2.28e+01,4.11e+01,2.00e+00,1.78e+02,4.34e+02,2.00e+00,8.25e+00,1.29e+01,2.00e+00,7.97e+00,1.46e+01,3.00e+00,1.71e+02,4.06e+02,2.00e+00,1.65e+02,4.30e+02,2.00e+00
3.00e+01,6.04e+01,2.00e+00,1.66e+02,4.49e+02,2.00e+00,1.64e+02,4.11e+02,2.00e+00,1.45e+02,4.25e+02,3.00e+00,4.60e+01,8.04e+01,3.00e+00,1.05e+02,3.59e+02,3.00e+00,1.30e+02,3.81e+02,4.00e+00,1.05e+02,3.75e+02,3.00e+00,1.65e+02,4.30e+02,2.00e+00
5.81e+00,1.17e+01,3.00e+00,1.39e+02,2.60e+02,2.00e+00,5.17e+01,1.32e+02,3.00e+00,1.53e+02,3.91e+02,2.00e+00,9.57e+01,3.25e+02,3.00e+00,1.04e+01,1.32e+01,4.00e+00,1.68e+02,3.51e+02,6.00e+00,1.71e+02,4.06e+02,2.00e+00,1.65e+02,4.30e+02,2.00e+00
4.89e+01,1.15e+02,4.00e+00,2.61e+01,6.59e+01,1.00e+00,1.64e+02,4.11e+02,2.00e+00,1.02e+01,1.29e+01,3.00e+00,1.78e+02,4.34e+02,2.00e+00,1.53e+02,3.75e+02,2.00e+00,2.11e+02,3.91e+02,5.00e+00,1.71e+02,4.06e+02,2.00e+00,2.64e+02,3.72e+02,6.00e+00
3.23e+01,5.95e+01,3.00e+00,2.61e+01,6.59e+01,1.00e+00,1.71e+02,3.57e+02,4.00e+00,1.26e+02,4.18e+02,3.00e+00,1.78e+02,4.34e+02,2.00e+00,1.02e+01,1.30e+01,4.00e+00,1.19e+01,1.71e+01,5.00e+00,1.12e+01,2.15e+01,3.00e+00,1.97e+02,3.72e+02,5.00e+00
3.41e+01,5.99e+01,4.00e+00,5.01e+01,9.02e+01,2.00e+00,1.64e+02,4.11e+02,2.00e+00,1.53e+02,3.91e+02,2.00e+00,1.78e+02,4.34e+02,2.00e+00,1.21e+02,3.85e+02,3.00e+00,7.97e+00,1.46e+01,3.00e+00,7.63e+01,3.64e+02,3.00e+00,1.52e+02,4.08e+02,3.00e+00
1.82e+01,1.82e+01,0.00e+00,5.77e+01,2.36e+02,1.00e+00,8.42e+00,1.39e+01,3.00e+00,1.53e+02,3.91e+02,2.00e+00,1.83e+02,3.97e+02,4.00e+00,2.09e+01,7.00e+01,3.00e+00,1.27e+01,1.58e+01,4.00e+00,1.71e+02,4.06e+02,2.00e+00,1.09e+01,1.30e+01,3.00e+00
4.53e+01,8.89e+01,3.00e+00,1.17e+02,2.49e+02,3.00e+00,2.01e+02,3.38e+02,4.00e+00,1.53e+02,3.91e+02,2.00e+00,7.98e+01,3.73e+02,3.00e+00,2.12e+02,3.33e+02,4.00e+00,7.72e+01,1.89e+02,5.00e+00,1.71e+02,4.06e+02,2.00e+00,4.81e+01,1.54e+02,3.00e+00
3.00e+01,5.35e+01,6.00e+00,1.28e+01,1.28e+01,0.00e+00,1.64e+02,4.11e+02,2.00e+00,1.53e+02,3.91e+02,2.00e+00,1.35e+01,1.88e+01,3.00e+00,1.24e+02,2.86e+02,4.00e+00,7.32e+00,1.48e+01,3.00e+00,1.71e+02,4.06e+02,2.00e+00,1.65e+02,4.30e+02,2.00e+00
3.05e+01,5.44e+01,4.00e+00,5.77e+01,2.36e+02,1.00e+00,1.09e+02,2.55e+02,4.00e+00,1.53e+02,3.91e+02,2.00e+00,6.92e+00,1.32e+01,3.00e+00,1.53e+02,3.75e+02,2.00e+00,1.52e+02,4.10e+02,2.00e+00,1.71e+02,4.06e+02,2.00e+00,2.58e+02,4.30e+02,3.00e+00
4.20e+01,1.01e+02,2.00e+00,1.66e+02,4.49e+02,2.00e+00,1.64e+02,4.11e+02,2.00e+00,1.27e+02,3.53e+02,4.00e+00,1.11e+01,1.68e+01,3.00e+00,5.21e+01,1.08e+02,4.00e+00,1.52e+02,4.10e+02,2.00e+00,9.93e+00,1.61e+01,2.00e+00,1.16e+01,1.46e+01,2.00e+00
5.60e+00,1.18e+01,4.00e+00,6.10e+00,1.03e+01,3.00e+00,1.15e+02,2.85e+02,3.00e+00,2.52e+02,4.11e+02,3.00e+00,1.11e+01,1.68e+01,3.00e+00,3.39e+01,1.08e+02,5.00e+00,6.17e+01,2.80e+02,5.00e+00,1.71e+02,4.06e+02,2.00e+00,1.16e+01,3.42e+01,3.00e+00
9.88e+00,1.73e+01,3.00e+00,1.66e+02,4.49e+02,2.00e+00,8.54e+01,3.89e+02,3.00e+00,1.38e+02,3.52e+02,3.00e+00,1.78e+02,4.34e+02,2.00e+00,3.18e+01,8.79e+01,3.00e+00,1.57e+02,3.94e+02,5.00e+00,1.12e+01,2.15e+01,3.00e+00,1.09e+01,1.30e+01,3.00e+00
4.23e+00,8.41e+00,2.00e+00,5.77e+01,2.36e+02,1.00e+00,1.64e+02,4.11e+02,2.00e+00,1.53e+02,3.91e+02,2.00e+00,1.78e+02,4.34e+02,2.00e+00,1.53e+02,3.75e+02,2.00e+00,1.52e+02,4.10e+02,2.00e+00,1.44e+02,4.32e+02,3.00e+00,1.65e+02,4.30e+02,2.00e+00
3.20e+01,5.93e+01,4.00e+00,5.77e+01,2.36e+02,1.00e+00,1.64e+02,4.11e+02,2.00e+00,1.53e+02,3.91e+02,2.00e+00,1.22e+02,2.68e+02,3.00e+00,6.45e+01,1.31e+02,5.00e+00,1.52e+02,4.10e+02,2.00e+00,1.71e+02,4.06e+02,2.00e+00,1.65e+02,4.30e+02,2.00e+00
3.45e+01,6.00e+01,4.00e+00,5.77e+01,2.36e+02,1.00e+00,1.64e+02,4.11e+02,2.00e+00,2.56e+01,4.22e+01,2.00e+00,1.44e+02,4.33e+02,3.00e+00,9.32e+00,1.17e+01,3.00e+00,1.18e+01,1.69e+01,2.00e+00,5.97e+00,1.01e+01,3.00e+00,1.65e+02,4.30e+02,2.00e+00
9.37e+00,1.23e+01,2.00e+00,2.61e+01,6.59e+01,1.00e+00,1.64e+02,4.11e+02,2.00e+00,1.53e+02,3.91e+02,2.00e+00,1.83e+02,3.97e+02,4.00e+00,1.53e+02,3.75e+02,2.00e+00,1.52e+02,4.10e+02,2.00e+00,1.71e+02,4.06e+02,2.00e+00,1.65e+02,4.30e+02,2.00e+00
9.37e+00,1.23e+01,2.00e+00,4.52e+01,9.12e+01,2.00e+00,1.64e+02,4.11e+02,2.00e+00,1.53e+02,3.91e+02,2.00e+00,1.78e+02,4.34e+02,2.00e+00,3.49e+01,7.79e+01,4.00e+00,1.17e+02,3.71e+02,4.00e+00,1.08e+02,2.47e+02,3.00e+00,1.03e+02,4.30e+02,3.00e+00
5.81e+00,1.17e+01,3.00e+00,5.24e+00,1.01e+01,3.00e+00,1.64e+02,4.11e+02,2.00e+00,1.53e+02,3.91e+02,2.00e+00,1.78e+02,4.34e+02,2.00e+00,1.53e+02,3.75e+02,2.00e+00,1.27e+02,3.59e+02,5.00e+00,1.10e+02,2.82e+02,3.00e+00,9.51e+00,1.39e+01,3.00e+00
1.78e+01,3.25e+01,3.00e+00,2.61e+01,6.59e+01,1.00e+00,1.64e+02,4.11e+02,2.00e+00,1.01e+01,1.30e+01,3.00e+00,1.19e+02,2.61e+02,2.00e+00,1.32e+02,3.34e+02,5.00e+00,1.52e+02,4.10e+02,2.00e+00,8.03e+01,3.91e+02,3.00e+00,1.65e+02,4.30e+02,2.00e+00
6.69e+00,1.22e+01,4.00e+00,5.77e+01,2.36e+02,1.00e+00,7.26e+00,1.35e+01,3.00e+00,1.53e+02,3.91e+02,2.00e+00,1.07e+01,1.31e+01,3.00e+00,1.06e+01,1.30e+01,3.00e+00,7.32e+00,1.48e+01,3.00e+00,1.12e+01,2.15e+01,3.00e+00,1.46e+02,2.90e+02,5.00e+00
3.05e+01,5.44e+01,4.00e+00,5.77e+01,2.36e+02,1.00e+00,8.42e+00,1.39e+01,3.00e+00,1.53e+02,3.91e+02,2.00e+00,1.78e+02,4.34e+02,2.00e+00,1.06e+01,1.30e+01,3.00e+00,1.52e+02,4.10e+02,2.00e+00,1.04e+02,3.27e+02,3.00e+00,1.65e+02,4.30e+02,2.00e+00
5.60e+00,1.18e+01,4.00e+00,1.66e+02,4.49e+02,2.00e+00,1.64e+02,4.11e+02,2.00e+00,1.53e+02,3.91e+02,2.00e+00,2.80e+02,4.55e+02,4.00e+00,1.06e+01,1.30e+01,3.00e+00,8.67e+00,1.46e+01,3.00e+00,3.34e+01,1.32e+02,3.00e+00,5.02e+01,1.25e+02,4.00e+00
